10
22 67
28 51 37
47 78 42
44 61 58
10 82 60
52 86 9
1 49 9
1 77 66
29 92 33
31 42 51
1 2 89
24 34 59
31 60 18
27 79 53
3 63 45
66 77 67
66 84 80
52 65 21
26 28 54
39 55 89
3 70 8
38 89 28
15 81 33
78 95 33
10 67 9
69 72 50
69 96 90
47 58 8
20 64 24
20 58 91
19 36 32
5 81 36
31 57 18
54 78 78
23 50 52
83 95 30
12 21 86
46 88 91
1 17 31
31 58 18
73 85 11
35 38 46
34 80 45
32 79 64
3 19 63
49 80 81
22 35 44
9 88 3
21 65 36
20 29 83
59 77 72
2 9 23
6 72 77
32 76 64
10 45 52
25 70 76
2 5 36
76 82 2
48 52 98
23 93 3
45 76 35
60 78 17
51 77 67
13 94 7
79 85 42
35 82 66
56 83 94
14 26 61
24 62 85
30 55 56
60 94 67
5 67 19
42 85 5
65 96 23
1 10 89
71 83 21
75 82 36
2 71 59
6 34 40
20 56 68
12 64 92
71 77 39
12 72 84
17 20 94
28 68 60
31 62 78
1 9 95
19 89 16
16 52 52
77 78 70
8 83 85
20 22 37
53 88 75
52 94 29
22 67 72
19 24 6
11 71 13
88 92 55
6 42 90
9 91 8
66 93 19
9 50 95
9 68 1
15 93 95
6 25 3
51 59 4
44 93 37
16 40 45
35 84 77
58 67 97
55 85 90
86 90 99
44 63 28
7 92 34
18 90 9
47 91 40
14 34 52
42 43 46
25 38 64
44 96 28
38 88 51
31 96 59
7 58 44
50 72 92
52 78 48
15 79 86
55 79 56
20 88 44
73 75 5
2 3 27
46 91 44
25 27 37
41 59 90
9 38 28
52 75 32
21 86 59
42 56 83
23 82 28
49 57 22
8 88 75
56 92 31
12 65 41
51 60 94
35 51 63
9 56 89
17 81 2
49 69 10
7 65 38
23 56 98
1 39 57
11 90 92
57 59 74
5 14 94
38 54 89
8 92 4
27 47 89
22 91 65
9 58 1
7 89 63
21 64 62
18 77 7
20 24 82
9 14 81
37 42 29
9 22 44
49 67 74
71 87 41
17 64 18
42 50 2
35 39 90
9 15 47
32 83 31
10 96 46
45 60 42
2 75 29
85 88 25
36 79 52
10 32 44
3 93 83
3 33 71
10 75 61
73 86 37
38 52 98
13 22 29
32 84 12
29 74 76
5 35 31
2 67 89
58 71 81
17 35 72
19 42 18
15 54 79
47 66 2
20 59 55
59 84 60
15 44 46
73 93 51
43 67 83
4 49 71
39 78 20
46 70 76
39 83 56
60 72 48
31 88 27
7 74 99
48 76 23
29 55 95
66 69 4
54 88 70
8 68 22
44 80 30
67 74 50
39 57 60
6 84 43
29 61 86
21 56 21
11 51 91
32 80 73
20 90 91
26 54 21
69 76 68
32 67 57
5 82 5
14 28 68
12 46 88
26 86 59
23 90 51
43 63 44
10 16 87
53 62 66
29 32 94
2 45 51
61 62 29
2 73 36
64 87 20
1 82 83
75 80 80
2 80 28
58 82 45
54 59 9
21 40 66
37 38 17
63 93 95
84 94 27
4 89 72
53 84 31
84 95 49
79 95 77
81 85 64
42 74 97
62 69 92
14 30 80
39 52 92
21 55 30
9 46 62
3 51 19
34 79 24
20 23 69
30 64 45
16 45 2
53 73 98
13 72 53
44 57 96
40 68 11
37 78 34
44 79 41
7 8 49
22 53 61
25 54 75
2 61 18
24 26 16
12 61 56
73 91 92
26 81 16
56 91 78
17 63 98
57 78 52
7 63 15
5 71 26
57 82 6
41 53 23
23 89 11
23 60 86
58 70 99
10 25 96
3 11 28
26 73 99
73 81 90
20 53 17
15 86 6
45 48 71
9 74 54
14 94 81
3 68 72
11 65 82
13 25 6
9 89 21
70 81 72
38 43 30
23 47 24
13 85 49
19 77 49
40 82 70
80 88 87
34 46 98
23 46 57
15 78 15
15 21 57
75 95 63
11 14 74
50 85 6
15 20 37
57 91 77
72 87 3
34 85 31
10 59 32
29 65 70
50 75 57
41 51 47
21 50 12
4 75 17
31 75 95
19 45 56
51 89 16
23 69 96
12 19 2
20 85 18
5 34 57
25 89 66
55 63 23
29 84 50
12 60 97
31 32 54
57 67 8
33 84 8
3 29 99
70 80 66
35 92 42
6 55 40
9 63 40
11 43 84
47 67 40
6 74 92
1 66 38
53 57 86
32 74 9
20 83 51
37 93 56
30 38 87
15 75 35
30 63 74
29 43 52
17 24 40
34 66 25
39 84 77
42 61 83
19 30 90
54 73 9
63 64 76
79 82 45
17 59 15
18 76 63
29 40 39
65 78 47
40 81 41
25 96 97
1 3 76
6 50 66
28 73 66
8 24 20
11 68 40
46 60 23
23 77 86
29 96 14
48 62 82
28 77 77
7 37 49
45 83 97
3 65 4
25 71 74
70 79 9
62 95 56
25 35 35
3 92 18
6 78 94
14 16 8
3 71 82
26 61 88
70 94 45
9 65 11
19 78 75
4 92 69
35 45 19
21 74 5
3 10 77
13 71 18
56 84 31
5 51 91
86 96 54
69 90 2
17 67 3
64 69 30
36 43 47
19 65 90
37 63 79
23 70 16
4 42 21
66 94 53
24 91 21
27 63 86
32 65 93
12 51 80
45 78 36
24 69 51
67 84 84
14 79 61
21 51 28
6 69 73
14 40 45
14 18 44
45 56 52
27 73 91
77 96 89
20 61 63
79 96 87
56 80 91
15 16 10
48 59 1
19 79 70
55 94 66
92 96 99
7 80 93
12 30 11
26 63 55
18 31 14
54 75 83
10 77 76
20 93 46
4 17 82
61 73 77
67 85 89
34 43 17
5 57 41
49 96 4
25 39 62
93 95 90
40 93 35
56 57 52
52 83 78
83 88 90
4 12 56
23 80 63
26 31 46
59 85 49
17 62 38
50 70 67
14 54 56
21 31 71
57 90 41
27 42 87
5 36 83
17 41 56
77 89 70
42 54 40
67 92 39
64 70 14
9 60 65
4 56 36
55 67 66
59 66 61
57 70 83
47 77 4
33 70 79
47 92 32
14 87 96
15 26 18
51 63 30
80 89 18
41 79 9
30 75 5
77 87 13
83 93 94
21 81 92
12 81 88
42 89 6
9 82 22
20 47 11
54 66 56
3 58 56
81 83 100
4 36 65
23 49 75
23 44 62
48 89 93
26 53 96
18 69 26
2 79 10
52 61 7
33 36 25
48 85 35
14 69 34
56 86 19
36 61 20
7 94 54
20 52 25
32 64 59
25 30 76
24 80 68
45 87 64
53 89 66
36 59 4
29 44 54
14 70 64
1 79 45
32 50 54
34 73 7
13 37 38
26 67 74
6 90 10
60 92 65
73 80 26
11 23 64
53 94 77
55 62 11
12 35 44
2 35 24
14 31 2
27 80 70
64 74 70
10 29 53
12 76 19
10 92 87
14 68 99
70 72 20
17 79 70
36 73 31
87 93 4
17 89 32
52 53 84
24 94 75
20 54 15
46 95 35
39 42 25
1 22 82
27 45 24
18 59 100
36 47 39
27 30 3
38 58 3
48 95 73
7 59 53
66 78 71
65 74 43
5 92 22
12 47 88
21 67 95
8 36 83
42 58 86
16 53 65
82 90 51
32 62 61
50 60 42
36 85 1
39 72 25
23 54 1
25 91 75
14 86 28
29 42 98
12 66 44
43 66 51
32 48 44
26 37 30
11 28 55
18 95 67
54 61 51
25 92 21
43 70 9
62 88 65
6 46 70
40 55 44
77 90 13
27 74 81
26 78 20
60 89 36
23 83 48
38 53 70
79 83 94
33 96 33
78 91 69
40 64 12
2 63 27
36 60 99
37 71 89
48 96 2
13 78 77
27 60 12
15 23 56
13 34 12
83 85 90
61 71 66
24 44 81
63 70 24
12 85 3
7 79 4
13 87 72
18 61 86
43 96 67
22 76 98
15 57 32
16 25 5
69 75 79
38 51 5
63 90 39
40 79 30
63 81 8
18 64 32
27 51 65
6 12 59
37 51 30
22 79 36
74 89 8
19 27 52
21 48 9
1 86 34
43 94 87
38 49 72
16 48 62
7 83 94
27 29 9
59 65 39
4 32 88
8 67 58
70 77 20
10 83 58
53 81 27
34 44 71
69 87 81
18 55 21
1 73 68
4 59 84
16 30 56
48 87 56
36 37 75
8 64 99
5 70 62
2 68 3
16 74 83
28 71 91
5 27 57
14 63 6
34 52 66
14 43 49
15 91 51
14 83 3
2 50 15
19 63 90
46 74 24
52 74 70
6 18 33
35 76 38
4 87 95
73 92 19
36 91 100
62 67 4
30 71 77
38 75 85
22 64 98
23 29 98
88 94 5
36 52 8
57 96 42
67 76 42
31 41 73
1 26 16
8 70 18
31 43 14
41 72 46
71 85 17
75 84 17
20 50 71
60 67 18
17 71 1
14 38 64
16 72 27
33 76 67
9 64 55
9 79 23
21 34 28
51 65 23
11 94 7
75 90 96
42 94 44
5 52 9
70 91 60
26 80 88
34 36 36
2 40 78
24 74 68
47 63 60
25 86 86
59 69 33
21 43 60
35 44 19
12 24 68
37 65 67
28 84 43
3 13 23
22 37 95
75 87 60
54 92 11
62 81 12
62 79 28
8 30 91
4 68 23
16 77 33
82 89 5
49 62 56
61 90 99
55 93 68
45 84 9
65 68 52
43 49 44
60 68 67
29 56 44
24 89 76
82 87 37
4 77 99
19 48 32
41 69 72
40 61 80
48 80 52
13 21 76
18 48 52
41 83 83
20 84 63
43 60 50
40 94 56
52 72 74
28 74 36
31 72 38
22 68 76
54 94 37
14 32 38
81 92 78
20 81 93
2 4 3
10 76 35
24 64 33
67 78 95
78 87 50
77 80 13
30 37 46
35 63 6
30 54 27
43 83 19
28 30 21
15 41 68
66 80 73
8 94 44
36 78 58
42 95 87
21 63 94
11 24 66
64 94 23
16 93 33
1 60 79
32 54 27
68 80 88
12 27 43
9 69 83
39 93 75
79 89 71
36 55 89
13 18 33
10 70 18
29 72 47
15 84 25
29 73 81
55 58 16
42 78 95
87 88 45
39 90 63
54 55 71
58 80 33
68 93 22
9 62 2
41 67 4
84 91 70
63 80 21
52 85 100
4 67 27
34 64 73
1 35 42
22 32 41
15 80 90
5 33 42
58 64 63
5 60 36
46 58 55
17 44 26
31 35 65
77 84 30
19 44 100
6 59 52
32 70 51
14 76 99
6 15 53
3 48 54
66 87 43
22 65 13
26 46 40
35 77 37
48 51 65
10 48 37
65 66 7
53 69 8
35 58 74
23 62 53
36 51 63
33 77 24
36 54 26
19 81 93
34 61 96
31 81 43
5 49 31
11 74 68
83 84 30
30 70 67
50 66 51
55 66 54
49 83 37
10 68 56
2 57 84
64 91 56
28 49 87
48 56 1
9 31 34
55 95 44
22 45 90
5 42 63
27 90 90
53 91 68
45 93 11
40 91 48
59 71 8
63 94 54
12 93 28
25 90 53
34 88 39
40 52 64
12 37 47
3 44 78
46 78 75
75 93 1
7 76 39
15 53 52
54 80 35
6 58 58
1 68 5
57 80 6
29 71 36
59 96 50
37 61 54
37 90 86
5 32 32
9 26 76
84 90 97
29 83 4
6 32 15
62 87 21
10 57 100
11 20 39
11 75 96
45 85 79
63 69 76
41 43 56
77 86 36
35 54 23
66 68 68
20 37 78
1 23 98
25 88 19
44 70 10
35 74 4
21 84 63
41 70 31
43 91 41
22 50 100
5 56 63
15 24 33
13 64 12
36 64 87
12 43 21
54 70 10
41 86 91
91 92 98
1 38 59
78 83 1
60 87 10
46 94 60
11 73 98
43 95 81
54 72 24
3 49 76
42 96 93
73 96 92
8 86 79
1 51 57
9 81 75
19 60 35
51 57 87
57 66 43
33 68 52
7 75 15
11 78 84
15 61 96
24 83 73
56 82 24
31 79 55
14 67 26
13 96 28
10 65 16
7 26 58
10 55 81
21 69 72
10 80 57
46 92 84
22 83 88
72 76 26
21 24 75
50 90 35
73 88 67
55 90 6
9 77 44
13 36 42
18 75 62
75 89 4
1 69 28
8 51 4
13 66 1
16 86 56
50 89 33
35 83 55
19 21 7
45 89 48
11 38 73
12 92 73
24 65 18
46 50 50
38 67 14
25 51 15
42 59 78
46 56 4
19 73 87
58 95 5
19 40 17
70 76 63
11 47 88
8 35 31
70 82 70
55 77 67
48 70 54
6 77 3
51 69 79
23 57 85
43 51 41
64 80 22
33 41 52
33 60 14
75 85 51
29 34 45
13 49 77
35 90 76
34 37 35
23 58 24
7 23 21
40 77 69
15 76 29
19 20 29
40 44 51
58 62 80
38 429
8 37 56
32 34 43
11 33 12
11 14 59
6 7 14
12 25 32
27 34 50
18 36 51
20 33 79
16 36 44
16 18 96
8 21 37
14 29 83
3 37 50
14 37 25
2 6 42
17 19 99
9 10 64
15 29 10
2 26 16
18 22 67
12 30 63
13 38 65
12 33 29
12 22 22
2 14 56
13 30 54
26 34 95
5 34 77
4 18 35
28 37 45
22 35 2
11 24 4
13 24 50
6 12 90
14 18 25
23 38 73
27 31 73
1 37 27
23 26 73
3 9 32
15 20 35
4 15 45
1 10 6
14 34 100
9 21 81
10 29 70
11 29 52
20 27 95
30 32 62
4 12 50
3 18 96
4 33 74
25 35 71
3 7 3
15 18 3
3 24 9
1 16 48
29 32 29
17 24 46
28 29 100
23 30 73
6 38 24
6 14 100
7 37 53
3 36 87
6 31 20
11 31 12
27 32 11
6 27 7
10 18 77
21 36 17
31 32 7
16 26 74
14 38 55
5 14 98
8 11 59
3 10 69
7 16 33
13 18 74
33 36 82
9 34 73
29 38 76
11 35 26
26 32 15
21 24 35
3 34 24
26 27 53
1 3 72
13 25 64
17 23 35
4 26 14
21 37 72
20 26 20
5 29 73
27 29 15
24 36 2
14 17 100
3 21 86
12 32 39
15 34 95
16 21 9
8 14 13
14 19 9
10 23 49
13 16 48
17 31 63
22 23 20
15 35 44
18 35 33
23 33 74
19 36 19
1 14 15
5 37 96
5 17 68
5 38 5
33 38 20
14 27 63
1 17 40
20 38 30
15 37 9
3 35 43
14 22 39
16 24 30
13 33 72
8 16 93
7 29 86
2 30 29
11 38 54
19 31 24
10 24 95
15 17 76
23 27 80
34 35 9
20 21 97
8 20 86
2 34 49
2 31 68
18 32 7
1 13 62
15 38 58
5 31 35
19 27 65
4 35 54
1 19 20
11 25 92
6 17 71
2 29 67
26 35 53
10 35 56
7 15 74
1 28 16
7 26 4
22 30 35
5 27 21
12 36 12
2 10 55
1 34 51
7 22 81
5 33 58
10 32 18
26 37 17
22 27 14
16 19 79
5 36 41
1 22 13
5 21 79
12 29 52
13 28 50
1 18 80
23 29 38
16 29 54
7 24 17
7 27 59
32 33 64
8 31 41
8 33 97
21 27 66
29 30 72
5 23 41
6 32 43
24 25 33
6 28 1
13 23 39
1 6 93
3 33 66
9 28 53
13 21 4
22 38 88
20 37 73
2 27 25
17 26 4
32 37 87
12 14 66
14 21 92
18 31 22
10 16 22
19 29 99
13 22 21
4 6 13
24 37 84
3 22 84
4 24 5
4 27 88
21 38 18
2 28 5
7 28 29
6 15 80
30 35 54
16 20 56
10 30 18
18 23 95
24 26 8
15 26 23
34 37 68
9 20 88
10 28 35
18 38 48
10 19 22
3 11 73
4 36 100
2 25 80
6 13 88
10 14 19
6 36 13
25 27 95
1 21 29
2 24 30
2 12 44
10 31 72
9 14 61
18 37 53
7 23 75
21 29 43
16 32 97
3 38 71
24 28 66
17 38 28
12 16 79
7 25 80
16 17 84
14 30 91
5 10 82
13 26 22
17 25 44
5 16 93
1 26 23
35 37 42
10 20 98
19 32 22
9 13 18
2 7 26
4 32 28
32 36 75
37 38 36
21 25 68
10 17 81
1 9 38
13 35 4
12 21 6
34 36 10
13 31 41
23 31 32
21 31 80
17 27 43
29 35 58
11 34 79
9 37 37
27 33 78
9 12 72
1 33 91
21 28 46
22 28 94
30 36 26
15 21 96
11 16 65
19 37 46
13 17 49
7 13 20
4 23 33
4 38 85
11 13 97
21 35 52
11 18 69
13 37 82
1 38 78
5 18 46
9 15 54
9 17 25
4 5 94
7 38 24
24 33 87
2 23 12
2 5 76
5 24 43
29 34 1
11 30 35
5 25 89
17 28 4
26 31 22
9 23 23
25 33 92
15 25 73
23 36 54
19 34 87
14 35 94
4 9 57
19 24 14
2 21 90
17 36 9
1 32 42
19 23 88
7 21 97
21 22 73
21 33 14
26 30 84
2 15 26
9 22 75
27 37 41
18 29 74
8 35 19
15 32 67
19 20 15
22 37 91
19 38 46
6 9 16
26 38 24
3 32 34
12 15 99
11 37 86
35 38 27
27 28 100
23 28 83
8 17 24
17 30 20
16 38 81
2 32 64
6 19 38
22 29 52
3 27 98
25 30 90
6 21 31
18 24 43
26 28 11
6 33 65
20 31 5
12 34 55
13 27 90
9 25 73
3 29 71
14 32 43
20 30 5
8 32 92
26 33 93
4 14 58
10 15 7
20 28 9
8 26 43
6 23 60
5 9 2
23 34 2
5 32 84
15 30 4
4 37 14
1 8 73
20 35 25
6 29 17
3 4 87
21 23 27
9 26 8
14 16 34
7 35 86
11 36 18
6 30 21
13 29 95
4 19 61
25 31 33
12 35 21
18 27 67
12 19 51
7 9 58
10 21 19
14 25 7
1 11 10
27 38 48
33 35 14
8 25 15
2 17 73
21 30 78
5 30 95
21 32 59
6 35 2
14 36 43
28 31 7
14 15 31
22 33 94
2 13 19
5 28 44
18 21 9
1 31 81
4 21 91
13 20 45
23 24 93
7 33 95
4 8 76
12 28 41
4 10 78
31 37 81
11 26 71
28 34 38
36 37 55
2 20 21
22 31 82
9 32 55
17 21 25
9 18 26
7 31 60
29 31 84
9 19 39
30 34 82
16 35 7
3 23 99
10 25 98
24 29 23
22 24 5
12 17 61
12 20 7
20 23 76
4 13 86
76 1534
25 41 22
52 56 72
17 36 6
8 65 64
20 73 68
15 56 66
11 62 95
30 69 53
25 74 100
13 69 52
57 60 57
4 49 43
10 38 68
50 72 16
49 66 15
60 76 13
15 47 57
12 74 99
8 73 45
14 28 99
24 52 36
22 37 9
8 48 62
10 41 73
18 50 94
57 67 37
25 49 60
10 43 91
31 38 80
37 75 40
19 75 25
14 70 37
8 30 81
11 41 75
2 5 6
22 75 8
34 37 55
47 69 11
29 68 39
5 72 80
24 45 50
48 58 57
16 52 78
16 33 59
14 76 45
33 41 71
4 14 28
49 67 1
3 22 29
30 48 37
16 61 10
44 50 30
62 69 99
1 54 61
31 39 40
27 60 21
58 73 62
33 44 47
26 72 61
2 33 5
21 39 85
5 10 100
48 69 28
8 23 75
43 69 94
29 60 2
25 56 97
35 67 50
36 57 69
22 42 41
15 50 4
6 32 43
12 35 37
19 48 6
43 63 4
30 75 97
32 38 99
20 55 44
30 70 15
9 14 72
6 23 87
3 35 85
2 27 22
17 37 4
58 68 23
41 57 92
23 54 90
17 57 52
52 70 100
57 69 83
1 66 11
21 57 69
65 71 92
13 39 82
22 55 42
46 49 29
29 53 58
4 70 38
32 64 69
31 76 37
19 28 91
30 46 64
10 58 8
17 63 23
8 58 44
4 50 58
29 48 96
32 61 56
22 69 46
43 64 31
14 47 37
1 44 43
28 52 54
3 57 31
5 48 26
49 58 17
42 57 72
32 74 34
49 70 73
28 54 62
24 53 94
32 46 28
46 53 65
10 42 65
17 54 88
47 50 92
54 56 7
11 53 28
11 67 75
37 64 94
67 74 92
38 60 92
25 26 14
16 53 38
8 11 19
20 45 79
25 73 82
25 44 76
12 67 96
27 61 79
8 33 70
1 74 97
6 30 68
42 55 81
16 42 94
3 9 92
36 53 93
43 48 84
8 20 98
26 63 35
34 59 73
20 26 85
41 50 36
14 23 40
2 59 50
42 53 25
6 28 89
13 22 58
34 46 86
25 68 60
53 70 73
3 27 36
13 48 44
40 61 100
54 62 2
18 61 96
52 55 98
12 15 27
9 64 57
38 74 32
25 50 38
4 53 68
10 48 21
18 42 8
6 76 65
26 54 30
52 54 96
22 35 29
5 42 54
9 50 12
20 43 4
46 59 69
5 36 98
31 34 94
7 33 79
20 66 55
4 31 70
59 72 36
55 69 100
44 56 77
16 40 48
39 47 16
38 41 53
16 67 30
71 73 86
5 44 33
39 74 83
60 75 92
44 73 84
23 69 13
64 65 11
58 72 28
27 44 10
14 26 64
65 70 42
1 52 3
38 40 4
16 59 100
24 59 73
10 59 47
65 74 69
32 40 23
42 60 13
55 61 66
33 59 75
16 57 33
40 63 100
56 61 45
10 61 84
34 63 30
30 61 79
14 43 46
22 61 66
16 44 54
11 68 5
23 34 20
43 75 67
1 3 90
12 47 10
22 76 50
25 27 60
17 53 69
60 67 12
9 42 79
9 63 81
23 35 19
43 61 12
36 40 49
34 71 16
5 54 12
45 70 39
32 70 60
4 68 63
1 62 36
11 34 83
27 28 7
31 62 13
16 18 84
26 69 80
24 67 83
29 61 39
23 74 71
12 27 48
9 23 55
17 22 56
3 66 12
21 66 85
2 42 12
3 6 75
32 71 93
1 60 14
22 36 50
61 64 73
5 51 90
38 67 1
49 63 61
13 62 24
41 73 76
14 44 84
13 40 92
51 61 11
13 34 25
19 24 21
9 10 79
22 46 53
15 19 42
22 51 59
14 25 26
20 46 49
41 69 58
1 39 88
58 67 43
17 47 5
1 53 98
43 67 73
38 48 14
36 52 77
16 36 62
1 47 66
13 54 1
14 37 72
47 60 20
4 45 52
58 70 8
45 49 67
44 70 22
13 51 32
27 76 43
27 49 23
1 19 99
59 69 40
7 55 48
35 65 94
6 17 30
4 38 44
24 34 54
3 58 78
30 72 17
32 43 60
43 46 98
51 69 20
2 73 46
39 42 70
23 42 12
18 53 54
13 67 83
12 65 67
31 52 61
51 67 61
24 27 52
21 46 68
29 37 100
55 59 74
4 52 91
19 27 34
14 34 53
23 43 85
14 64 4
17 60 87
2 8 21
19 39 1
55 70 48
25 67 25
55 56 75
61 76 60
19 31 68
17 61 32
11 35 87
4 30 58
8 47 24
29 75 37
22 57 8
36 44 46
1 25 34
15 24 83
51 62 57
49 69 39
12 69 93
55 71 48
14 66 66
43 49 40
20 24 99
40 73 41
4 6 67
5 61 87
9 19 19
3 31 69
15 36 24
2 56 11
17 28 78
18 19 70
34 43 32
27 31 57
3 70 78
39 62 100
1 13 56
12 44 50
18 72 88
26 35 79
22 30 65
33 72 73
26 38 44
62 74 82
10 18 29
39 68 44
31 55 67
18 22 5
2 74 65
11 60 81
8 62 64
6 63 38
4 33 42
2 38 41
6 15 53
40 48 94
49 61 31
16 54 86
36 63 20
16 31 87
22 41 69
7 41 72
18 27 95
44 54 84
21 44 72
9 55 55
15 42 46
7 63 82
25 39 30
14 38 80
20 31 36
6 61 75
49 65 51
51 60 69
47 76 38
23 41 79
12 50 37
1 14 90
18 20 66
56 59 86
10 34 43
38 62 8
50 63 42
12 48 67
25 37 62
35 46 18
3 52 24
25 45 59
36 42 75
43 76 47
23 27 17
4 54 39
38 49 40
16 73 23
62 76 29
45 53 100
40 41 20
29 62 27
37 71 32
3 51 83
18 35 99
11 74 30
23 44 77
30 47 52
24 61 21
6 35 65
18 38 32
25 42 65
64 72 22
33 54 24
5 55 38
22 48 54
12 32 21
1 2 24
2 58 79
25 69 15
20 59 17
36 70 5
53 74 32
23 37 16
35 61 31
4 8 76
12 59 44
6 58 49
1 40 95
16 55 67
40 67 92
53 67 53
36 76 17
43 53 5
2 52 35
2 3 87
19 30 16
18 70 99
44 66 93
1 41 22
8 72 85
19 22 81
34 61 20
1 45 24
4 10 93
42 54 97
7 49 34
24 69 54
32 33 90
46 70 49
48 73 93
35 71 63
2 4 87
12 58 32
31 72 66
8 15 58
13 16 93
45 47 27
38 64 3
47 71 56
9 39 24
30 53 16
10 75 69
50 54 53
69 73 80
19 64 39
35 58 14
4 19 63
12 39 42
4 16 4
20 63 42
1 58 6
3 13 5
24 47 14
46 61 92
27 33 66
23 57 24
5 73 76
25 28 58
45 50 88
5 12 9
20 71 10
16 76 16
28 73 77
23 75 85
54 61 36
29 70 15
57 71 15
33 61 92
58 75 34
23 45 58
52 60 1
5 28 26
39 41 85
24 42 43
22 60 56
30 37 30
2 36 48
26 53 17
3 38 29
59 68 93
15 34 25
66 71 5
34 66 17
33 69 57
13 50 8
3 37 90
50 62 12
39 75 34
30 71 43
55 57 67
1 71 62
34 70 97
2 23 3
28 57 46
5 76 59
4 28 52
26 52 74
14 60 54
4 42 13
7 54 76
17 71 55
1 46 85
56 69 82
6 9 50
22 59 20
15 48 19
16 58 26
28 59 90
69 74 53
2 63 39
7 26 87
28 75 76
58 61 73
16 35 42
62 67 95
5 46 94
46 62 9
4 74 34
51 63 50
1 50 10
59 61 32
11 58 95
33 67 99
27 56 75
46 73 54
55 58 1
40 59 25
50 59 40
40 45 96
18 59 93
19 49 72
25 43 12
33 52 84
11 45 87
14 40 100
38 39 22
47 65 50
19 47 17
55 75 61
17 43 96
6 42 59
32 57 62
28 41 61
2 40 16
2 43 49
9 71 47
21 27 70
18 44 85
16 22 94
4 73 48
33 62 70
2 25 100
10 37 79
23 67 50
70 75 90
34 62 9
4 76 90
3 14 100
41 61 72
53 62 49
31 32 60
32 59 14
61 74 12
39 50 73
3 63 22
20 65 11
39 54 1
24 39 96
50 74 69
54 57 19
52 57 10
31 59 51
19 44 84
24 56 1
1 17 90
33 66 4
31 75 72
2 72 47
4 64 46
17 24 38
19 46 32
16 74 17
10 46 70
4 23 3
9 43 81
29 41 12
17 39 10
35 36 14
19 41 89
33 74 94
6 40 40
25 30 89
43 71 49
17 35 53
66 68 43
7 74 92
18 55 31
13 23 61
24 76 64
9 65 98
25 47 89
42 69 91
33 36 35
17 74 6
41 58 47
54 70 72
1 49 96
4 67 37
33 47 37
14 39 58
10 62 55
28 50 33
6 12 21
48 50 3
11 75 88
6 70 44
16 62 99
6 48 26
21 59 37
19 62 10
5 31 80
31 50 40
47 72 13
17 66 44
6 33 26
41 54 9
17 48 78
47 54 73
23 63 29
16 37 1
23 25 2
5 22 29
3 53 4
3 71 44
27 63 73
8 14 40
21 40 26
60 71 35
28 60 15
19 72 71
4 48 33
57 61 20
30 40 100
4 58 43
26 74 91
18 66 4
10 21 41
47 53 13
17 20 40
47 57 76
6 20 58
31 68 51
19 65 64
11 51 80
11 12 24
8 22 56
30 65 85
22 43 15
35 56 93
4 62 25
3 5 34
35 47 3
3 11 39
10 76 13
17 72 45
31 67 80
50 68 26
25 29 99
11 39 33
9 31 79
9 53 74
32 73 21
9 44 1
22 52 8
31 71 13
28 47 88
16 28 57
44 53 49
72 75 97
1 11 4
45 55 71
24 40 83
26 40 100
14 36 89
27 38 80
11 73 83
32 76 90
47 58 56
25 71 88
15 43 54
17 73 24
50 64 73
12 41 65
6 56 19
57 70 16
9 48 90
23 59 5
39 45 63
10 29 89
19 73 83
40 57 92
42 66 83
51 73 9
67 72 1
6 16 76
28 51 50
58 66 54
20 48 79
28 33 87
67 73 88
5 13 54
13 20 76
35 62 48
4 40 50
29 74 94
50 75 98
12 60 9
27 71 36
54 58 96
27 59 66
7 69 55
5 21 9
10 39 43
18 58 60
31 51 74
40 72 69
28 49 93
57 72 4
28 68 17
49 76 31
52 61 43
30 57 92
56 64 74
2 62 52
20 25 87
23 58 49
61 72 29
36 72 28
53 76 21
20 32 43
34 44 89
20 21 36
2 30 11
49 52 58
7 24 88
5 34 17
7 60 95
21 35 1
27 73 69
41 63 83
22 47 28
28 71 57
50 61 26
45 48 91
11 21 40
23 38 10
29 63 74
2 54 66
12 30 6
40 46 18
36 75 63
17 69 77
15 46 38
31 57 10
22 34 84
5 38 78
37 54 39
4 60 16
37 66 52
55 74 83
30 35 59
66 73 17
11 55 7
13 46 44
53 72 56
33 50 81
70 72 66
17 21 19
36 67 91
18 68 25
14 56 61
23 29 51
10 53 94
15 32 56
59 63 83
37 42 85
46 67 44
12 76 29
71 72 93
11 66 38
34 50 75
9 69 24
60 74 88
68 70 100
1 67 67
7 56 55
20 57 49
23 56 11
7 12 87
5 19 4
28 70 92
45 60 87
4 21 63
18 65 23
39 73 51
11 26 86
44 65 87
23 49 78
29 43 58
33 70 4
35 74 15
21 37 72
34 74 27
31 42 56
37 70 44
29 57 19
3 20 62
45 58 2
58 64 99
30 68 29
16 23 2
69 75 67
7 72 44
45 61 59
9 26 81
48 59 5
39 71 34
56 66 87
31 74 69
20 72 79
29 54 16
20 67 72
35 69 5
35 59 58
3 30 34
67 70 99
44 67 34
19 60 87
12 55 100
62 68 32
7 10 4
21 23 21
14 65 59
6 57 96
24 68 96
62 65 91
12 22 42
13 58 90
4 25 16
8 64 63
10 26 38
62 72 85
3 59 69
1 12 69
53 59 24
58 65 44
16 75 16
25 54 33
1 34 50
44 63 96
18 25 39
2 39 5
9 37 21
56 67 83
47 56 50
12 14 10
54 59 50
15 25 12
26 32 12
27 37 68
21 29 97
65 66 100
49 72 59
3 73 80
32 56 62
